"","season","round","round_number","venue","home_team","away_team","margin","home_goals","home_behinds","home_points","away_goals","away_behinds","away_points","distance_diff","venue_exp_last_3","venue_exp_last_5","round_type","match_id","round_id","date","start_season_id","home_elo","away_elo","outcome"
"119",2000,"R15",15,"Subiaco","Fremantle","Sydney",27,20,3,123,14,12,96,3294370.92846447,25,32,"Regular","2000.15.Fremantle.Sydney","2000.15",2000-06-18,FALSE,1368.21398246444,1487.45814411279,"win"
"120",2000,"R15",15,"Docklands","Essendon","West Coast",32,15,18,108,11,10,76,2724334.01488462,0,0,"Regular","2000.15.Essendon.West Coast","2000.15",2000-06-17,FALSE,1745.63447912071,1432.41326671942,"win"
"121",2000,"R16",16,"Docklands","Western Bulldogs","Adelaide",61,21,9,135,10,14,74,653816.807797503,0,0,"Regular","2000.16.Western Bulldogs.Adelaide","2000.16",2000-06-25,FALSE,1525.25728024837,1551.94773012858,"win"
"122",2000,"R16",16,"Gabba","Brisbane Lions","Carlton",-44,17,10,112,23,18,156,1362110.68375635,34,44,"Regular","2000.16.Brisbane Lions.Carlton","2000.16",2000-06-25,FALSE,1573.25393502147,1675.5739614024,"loss"
"123",2000,"R16",16,"Football Park","Port Adelaide","Essendon",-31,7,16,58,12,17,89,653816.807797503,31,30,"Regular","2000.16.Port Adelaide.Essendon","2000.16",2000-06-24,FALSE,1452.80115625504,1743.51440217016,"loss"
"124",2000,"R16",16,"Kardinia Park","Geelong","Fremantle",6,12,18,90,12,12,84,2675673.45900473,24,32,"Regular","2000.16.Geelong.Fremantle","2000.16",2000-06-24,FALSE,1469.4113529328,1404.95803941757,"win"
"125",2000,"R16",16,"Docklands","Collingwood","Hawthorn",-57,10,8,68,19,11,125,0,0,0,"Regular","2000.16.Collingwood.Hawthorn","2000.16",2000-06-23,FALSE,1393.81691385874,1483.10571498937,"loss"
"126",2000,"R16",16,"Subiaco","West Coast","North Melbourne",-61,7,10,52,16,17,113,2724334.01488462,25,33,"Regular","2000.16.West Coast.North Melbourne","2000.16",2000-06-25,FALSE,1434.53334366996,1523.09217486318,"loss"
"127",2000,"R16",16,"M.C.G.","Melbourne","Richmond",10,16,14,110,14,16,100,0,2,-16,"Regular","2000.16.Melbourne.Richmond","2000.16",2000-06-24,FALSE,1546.45952429586,1520.59084289941,"win"
"128",2000,"R16",16,"S.C.G.","Sydney","St Kilda",28,14,9,93,10,5,65,714175.896369736,32,44,"Regular","2000.16.Sydney.St Kilda","2000.16",2000-06-24,FALSE,1450.71408715965,1315.68815003248,"win"
"129",2000,"R17",17,"M.C.G.","Hawthorn","Carlton",-57,9,9,63,18,12,120,0,-19,-36,"Regular","2000.17.Hawthorn.Carlton","2000.17",2000-07-02,FALSE,1508.6719449791,1696.14304291472,"loss"
"130",2000,"R17",17,"Football Park","Adelaide","Collingwood",38,22,15,147,16,13,109,653816.807797503,34,44,"Regular","2000.17.Adelaide.Collingwood","2000.17",2000-07-02,FALSE,1512.49830699294,1368.250683869,"win"
"131",2000,"R17",17,"M.C.G.","Richmond","Essendon",-101,10,6,66,24,23,167,0,-7,-24,"Regular","2000.17.Richmond.Essendon","2000.17",2000-07-01,FALSE,1513.76684709099,1742.14436154662,"loss"
"132",2000,"R17",17,"Docklands","St Kilda","Geelong",24,16,13,109,13,7,85,64839.6837648896,0,0,"Regular","2000.17.St Kilda.Geelong","2000.17",2000-06-30,FALSE,1306.32078465457,1468.03026054632,"win"
"133",2000,"R17",17,"Docklands","North Melbourne","Melbourne",1,14,19,103,14,18,102,0,0,0,"Regular","2000.17.North Melbourne.Melbourne","2000.17",2000-07-01,FALSE,1549.49427975009,1553.28352010428,"win"
"134",2000,"R17",17,"W.A.C.A.","Fremantle","Port Adelaide",18,12,10,82,8,16,64,2133506.548813,8,11,"Regular","2000.17.Fremantle.Port Adelaide","2000.17",2000-07-01,FALSE,1406.33913180406,1454.17119687858,"win"
"135",2000,"R17",17,"S.C.G.","Sydney","West Coast",71,22,19,151,12,8,80,3294370.92846447,32,44,"Regular","2000.17.Sydney.West Coast","2000.17",2000-07-02,FALSE,1460.08145253756,1408.13123878306,"win"
"136",2000,"R17",17,"Gabba","Brisbane Lions","Western Bulldogs",57,20,18,138,11,15,81,1362110.68375635,32,44,"Regular","2000.17.Brisbane Lions.Western Bulldogs","2000.17",2000-07-02,FALSE,1552.68485350915,1564.70670338401,"win"
"137",2000,"R18",18,"Kardinia Park","Geelong","Adelaide",7,17,7,109,14,18,102,627389.937255449,25,33,"Regular","2000.18.Geelong.Adelaide","2000.18",2000-07-08,FALSE,1429.16806319503,1526.37521200356,"win"
"138",2000,"R18",18,"Princes Park","Carlton","Collingwood",111,28,12,180,10,9,69,0,26,33,"Regular","2000.18.Carlton.Collingwood","2000.18",2000-07-09,FALSE,1712.06158113779,1354.37377885837,"win"
"139",2000,"R18",18,"Docklands","Essendon","Fremantle",87,24,15,159,11,6,72,2724334.01488462,0,0,"Regular","2000.18.Essendon.Fremantle","2000.18",2000-07-07,FALSE,1758.57170671295,1428.68743226822,"win"
"140",2000,"R18",18,"Gabba","Brisbane Lions","Hawthorn",-18,16,10,106,18,16,124,1362110.68375635,32,43,"Regular","2000.18.Brisbane Lions.Hawthorn","2000.18",2000-07-09,FALSE,1589.69386264232,1492.75340675604,"loss"
"141",2000,"R18",18,"S.C.G.","North Melbourne","Richmond",78,20,14,134,7,14,56,0,3,1,"Regular","2000.18.North Melbourne.Richmond","2000.18",2000-07-08,FALSE,1550.93030659025,1497.33950192466,"win"
"142",2000,"R18",18,"W.A.C.A.","West Coast","St Kilda",86,17,13,115,4,5,29,2724334.01488462,7,9,"Regular","2000.18.West Coast.St Kilda","2000.18",2000-07-08,FALSE,1376.30185550864,1345.18298200586,"win"
"143",2000,"R18",18,"M.C.G.","Melbourne","Sydney",26,19,11,125,15,9,99,714175.896369736,35,41,"Regular","2000.18.Melbourne.Sydney","2000.18",2000-07-08,FALSE,1551.84749326411,1491.91083581198,"win"
"144",2000,"R18",18,"Football Park","Port Adelaide","Western Bulldogs",43,23,11,149,16,10,106,653816.807797503,32,31,"Regular","2000.18.Port Adelaide.Western Bulldogs","2000.18",2000-07-09,FALSE,1431.82289641442,1527.69769425084,"win"
"145",2000,"R19",19,"Docklands","Essendon","Hawthorn",83,25,15,165,13,4,82,0,0,0,"Regular","2000.19.Essendon.Hawthorn","2000.19",2000-07-15,FALSE,1767.97035773771,1520.5091711296,"win"
"146",2000,"R19",19,"Docklands","St Kilda","Melbourne",-18,14,14,98,17,14,116,0,0,0,"Regular","2000.19.St Kilda.Melbourne","2000.19",2000-07-16,FALSE,1309.82707830365,1567.88147717898,"loss"
"147",2000,"R19",19,"Docklands","Geelong","North Melbourne",-39,13,7,85,18,16,124,-64839.6837648896,0,0,"Regular","2000.19.Geelong.North Melbourne","2000.19",2000-07-14,FALSE,1447.0057003541,1583.22168279671,"loss"
"148",2000,"R19",19,"Gabba","Brisbane Lions","Port Adelaide",67,18,12,120,7,11,53,1592231.39847999,32,45,"Regular","2000.19.Brisbane Lions.Port Adelaide","2000.19",2000-07-16,FALSE,1561.93809826876,1474.24249645983,"win"
"149",2000,"R19",19,"W.A.C.A.","Fremantle","Richmond",-27,12,7,79,15,16,106,2724334.01488462,8,11,"Regular","2000.19.Fremantle.Richmond","2000.19",2000-07-16,FALSE,1419.28878124345,1465.0481257182,"loss"
"150",2000,"R19",19,"M.C.G.","Collingwood","Sydney",-20,12,12,84,15,14,104,714175.896369736,29,35,"Regular","2000.19.Collingwood.Sydney","2000.19",2000-07-16,FALSE,1345.63201278875,1475.87685189712,"loss"
"151",2000,"R19",19,"Football Park","Adelaide","West Coast",17,15,17,107,13,12,90,2133506.548813,34,43,"Regular","2000.19.Adelaide.West Coast","2000.19",2000-07-14,FALSE,1508.53757484449,1411.65775921085,"win"
"152",2000,"R19",19,"Princes Park","Carlton","Western Bulldogs",-3,11,6,72,11,9,75,0,-2,1,"Regular","2000.19.Carlton.Western Bulldogs","2000.19",2000-07-15,FALSE,1720.80334720741,1485.27809420544,"loss"
"153",2000,"R20",20,"Football Park","Adelaide","Brisbane Lions",-37,11,12,78,17,13,115,1592231.39847999,34,43,"Regular","2000.20.Adelaide.Brisbane Lions","2000.20",2000-07-23,FALSE,1513.70960735453,1589.33924124572,"loss"
"154",2000,"R20",20,"M.C.G.","Carlton","Essendon",-26,12,11,83,16,13,109,0,-23,-44,"Regular","2000.20.Carlton.Essendon","2000.20",2000-07-21,FALSE,1694.20296022932,1782.24533105177,"loss"
"155",2000,"R20",20,"Docklands","Melbourne","Fremantle",83,25,10,160,11,11,77,2724334.01488462,0,0,"Regular","2000.20.Melbourne.Fremantle","2000.20",2000-07-23,FALSE,1559.52552093821,1400.99639832185,"win"
"156",2000,"R20",20,"Subiaco","West Coast","Geelong",-30,12,6,78,14,24,108,2675673.45900473,24,33,"Regular","2000.20.West Coast.Geelong","2000.20",2000-07-22,FALSE,1406.48572670081,1431.89539839879,"loss"
"157",2000,"R20",20,"S.C.G.","Sydney","North Melbourne",54,21,19,145,14,7,91,714175.896369736,30,43,"Regular","2000.20.Sydney.North Melbourne","2000.20",2000-07-22,FALSE,1480.03160797686,1598.33198475202,"win"
"158",2000,"R20",20,"M.C.G.","Hawthorn","Port Adelaide",21,15,11,101,12,8,80,653816.807797503,-2,1,"Regular","2000.20.Hawthorn.Port Adelaide","2000.20",2000-07-22,FALSE,1506.23419781555,1446.84135348286,"win"
"159",2000,"R20",20,"M.C.G.","Richmond","St Kilda",40,18,11,119,12,7,79,0,31,39,"Regular","2000.20.Richmond.St Kilda","2000.20",2000-07-23,FALSE,1483.3405086398,1318.18303454442,"win"
"160",2000,"R20",20,"Docklands","Collingwood","Western Bulldogs",-9,13,13,91,15,10,100,0,0,0,"Regular","2000.20.Collingwood.Western Bulldogs","2000.20",2000-07-22,FALSE,1341.47725670901,1511.87848118352,"loss"
"161",2000,"R21",21,"M.C.G.","Hawthorn","Adelaide",31,15,8,98,9,13,67,653816.807797503,-4,-8,"Regular","2000.21.Hawthorn.Adelaide","2000.21",2000-07-29,FALSE,1518.72417312711,1493.15165189461,"win"
"162",2000,"R21",21,"Football Park","Port Adelaide","Carlton",5,12,16,88,12,11,83,653816.807797503,31,31,"Regular","2000.21.Port Adelaide.Carlton","2000.21",2000-07-30,FALSE,1434.35137817129,1681.26088022558,"win"
"163",2000,"R21",21,"Docklands","North Melbourne","Collingwood",-18,11,14,80,14,14,98,0,0,0,"Regular","2000.21.North Melbourne.Collingwood","2000.21",2000-07-30,FALSE,1550.25305316619,1350.80919042403,"loss"
"164",2000,"R21",21,"M.C.G.","Melbourne","Geelong",18,18,18,126,17,6,108,64839.6837648896,26,22,"Regular","2000.21.Melbourne.Geelong","2000.21",2000-07-30,FALSE,1581.20192759444,1454.38116450078,"win"
"165",2000,"R21",21,"Gabba","Brisbane Lions","St Kilda",90,23,15,153,8,15,63,1362110.68375635,32,44,"Regular","2000.21.Brisbane Lions.St Kilda","2000.21",2000-07-29,FALSE,1609.89719670565,1305.42011028043,"win"
"166",2000,"R21",21,"Docklands","Richmond","Sydney",-1,12,11,83,12,12,84,714175.896369736,0,0,"Regular","2000.21.Richmond.Sydney","2000.21",2000-07-29,FALSE,1496.10343290379,1528.1105395627,"loss"
"167",2000,"R21",21,"Subiaco","Fremantle","West Coast",1,15,11,101,15,10,100,0,0,-10,"Regular","2000.21.Fremantle.West Coast","2000.21",2000-07-30,FALSE,1379.31999166562,1383.99996059882,"win"
"168",2000,"R21",21,"Docklands","Essendon","Western Bulldogs",-11,12,9,81,14,8,92,0,0,0,"Regular","2000.21.Essendon.Western Bulldogs","2000.21",2000-07-28,FALSE,1795.18741105551,1502.5465474685,"loss"
"169",2000,"R22",22,"M.C.G.","Essendon","Collingwood",19,13,19,97,11,12,78,0,11,2,"Regular","2000.22.Essendon.Collingwood","2000.22",2000-08-05,FALSE,1756.97579990982,1388.41811762616,"win"
"170",2000,"R22",22,"Gabba","Brisbane Lions","Fremantle",107,23,18,156,7,7,49,3603568.95674186,34,46,"Regular","2000.22.Brisbane Lions.Fremantle","2000.22",2000-08-05,FALSE,1620.83468831465,1380.85855213476,"win"
"171",2000,"R22",22,"Docklands","Western Bulldogs","Hawthorn",-15,9,12,66,11,15,81,0,0,0,"Regular","2000.22.Western Bulldogs.Hawthorn","2000.22",2000-08-04,FALSE,1540.7581586142,1541.77843149965,"loss"
"172",2000,"R22",22,"Subiaco","West Coast","Melbourne",-70,15,10,100,26,14,170,2724334.01488462,24,32,"Regular","2000.22.West Coast.Melbourne","2000.22",2000-08-06,FALSE,1382.46140012968,1584.09278140225,"loss"
"173",2000,"R22",22,"Football Park","Adelaide","Port Adelaide",-47,14,8,92,20,19,139,0,2,13,"Regular","2000.22.Adelaide.Port Adelaide","2000.22",2000-08-06,FALSE,1470.09739352208,1463.76918663476,"loss"
"174",2000,"R22",22,"M.C.G.","Carlton","Richmond",73,19,11,125,7,10,52,0,-16,-36,"Regular","2000.22.Carlton.Richmond","2000.22",2000-08-06,FALSE,1651.84307176211,1498.77820628868,"win"
"175",2000,"R22",22,"Docklands","North Melbourne","St Kilda",43,18,12,120,10,17,77,0,0,0,"Regular","2000.22.North Melbourne.St Kilda","2000.22",2000-08-05,FALSE,1512.64412596406,1294.48261867143,"win"
"176",2000,"R22",22,"Kardinia Park","Geelong","Sydney",4,18,16,124,18,12,120,779015.474739716,24,33,"Regular","2000.22.Geelong.Sydney","2000.22",2000-08-05,FALSE,1451.49031069297,1525.4357661778,"win"
"177",2000,"EF",23,"Docklands","Geelong","Hawthorn",-9,12,11,83,14,8,92,-64839.6837648896,0,0,"Finals","2000.23.Geelong.Hawthorn","2000.23",2000-08-11,FALSE,1463.86405924569,1555.99526451448,"loss"
"178",2000,"QF",23,"M.C.G.","Carlton","Melbourne",-9,12,15,87,15,6,96,0,-18,-31,"Finals","2000.23.Carlton.Melbourne","2000.23",2000-08-13,FALSE,1673.25224414897,1600.83125142356,"loss"
"179",2000,"QF",23,"M.C.G.","Essendon","North Melbourne",125,31,12,198,11,7,73,0,2,-14,"Finals","2000.23.Essendon.North Melbourne","2000.23",2000-08-12,FALSE,1743.22630749044,1522.03291516498,"win"
"180",2000,"EF",23,"Gabba","Brisbane Lions","Western Bulldogs",34,15,20,110,10,16,76,1362110.68375635,32,44,"Finals","2000.23.Brisbane Lions.Western Bulldogs","2000.23",2000-08-12,FALSE,1636.51919544825,1526.54132559936,"win"
"181",2000,"SF",24,"M.C.G.","Carlton","Brisbane Lions",82,23,13,151,10,9,69,1362110.68375635,16,21,"Finals","2000.24.Carlton.Brisbane Lions","2000.24",2000-08-19,FALSE,1656.18202424468,1651.90690949079,"win"
"182",2000,"SF",24,"M.C.G.","North Melbourne","Hawthorn",10,16,14,110,15,10,100,0,40,50,"Finals","2000.24.North Melbourne.Hawthorn","2000.24",2000-08-18,FALSE,1504.69150842522,1554.48122681906,"win"
"183",2000,"PF",25,"M.C.G.","Essendon","Carlton",45,18,17,125,12,8,80,0,23,18,"Finals","2000.25.Essendon.Carlton","2000.25",2000-08-26,FALSE,1760.5677142302,1694.38565835874,"win"
"184",2000,"PF",25,"M.C.G.","Melbourne","North Melbourne",50,23,18,156,17,4,106,0,-3,-23,"Finals","2000.25.Melbourne.North Melbourne","2000.25",2000-08-25,FALSE,1617.90147132785,1520.18158725149,"win"
"185",2000,"GF",26,"M.C.G.","Essendon","Melbourne",60,19,21,135,11,9,75,0,5,-2,"Finals","2000.26.Essendon.Melbourne","2000.26",2000-09-02,FALSE,1785.41110678429,1640.86996730283,"win"
"186",2001,"R1",1,"S.C.G.","Sydney","Adelaide",52,19,12,126,10,14,74,1163454.78798523,35,45,"Regular","2001.1.Sydney.Adelaide","2001.1",2001-04-01,TRUE,1513.06201762507,1436.33417413153,"win"
"187",2001,"R1",1,"Football Park","Port Adelaide","Brisbane Lions",6,14,15,99,14,9,93,1592231.39847999,32,41,"Regular","2001.1.Port Adelaide.Brisbane Lions","2001.1",2001-03-31,TRUE,1497.65578572405,1608.0181116079,"win"
"188",2001,"R1",1,"Subiaco","Fremantle","Carlton",-1,18,10,118,18,11,119,2724334.01488462,22,27,"Regular","2001.1.Fremantle.Carlton","2001.1",2001-03-31,TRUE,1378.31957561354,1653.01189488869,"loss"
"189",2001,"R1",1,"M.C.G.","Hawthorn","Collingwood",4,13,7,85,11,15,81,0,-19,-40,"Regular","2001.1.Hawthorn.Collingwood","2001.1",2001-03-31,TRUE,1533.43003551032,1416.12095466279,"win"
"190",2001,"R1",1,"M.C.G.","North Melbourne","Essendon",-85,9,7,61,23,8,146,0,-6,-19,"Regular","2001.1.North Melbourne.Essendon","2001.1",2001-03-30,TRUE,1497.73004542653,1749.13632750809,"loss"
"191",2001,"R1",1,"M.C.G.","Melbourne","Richmond",-31,15,13,103,20,14,134,0,1,-9,"Regular","2001.1.Melbourne.Richmond","2001.1",2001-04-01,TRUE,1593.16865801295,1482.48858983603,"loss"
"192",2001,"R1",1,"Docklands","Western Bulldogs","St Kilda",-5,16,11,107,16,16,112,0,0,0,"Regular","2001.1.Western Bulldogs.St Kilda","2001.1",2001-03-31,TRUE,1508.1989294066,1342.02421679849,"loss"
"193",2001,"R1",1,"Kardinia Park","Geelong","West Coast",66,17,13,115,7,7,49,2675673.45900473,22,29,"Regular","2001.1.Geelong.West Coast","2001.1",2001-04-01,TRUE,1475.82223383224,1406.22931408449,"win"
"194",2001,"R2",2,"Docklands","Collingwood","Fremantle",17,15,15,105,13,10,88,2724334.01488462,1,1,"Regular","2001.2.Collingwood.Fremantle","2001.2",2001-04-07,FALSE,1442.0817887765,1429.18887088516,"win"
"195",2001,"R2",2,"Docklands","St Kilda","Geelong",-29,13,8,86,17,13,115,64839.6837648896,6,6,"Regular","2001.2.St Kilda.Geelong","2001.2",2001-04-08,FALSE,1377.97589621586,1504.81632913352,"loss"
"196",2001,"R2",2,"Princes Park","Carlton","Hawthorn",-26,11,15,81,16,11,107,0,24,30,"Regular","2001.2.Carlton.Hawthorn","2001.2",2001-04-07,FALSE,1593.84263900238,1518.8817291037,"loss"
"197",2001,"R2",2,"Football Park","Adelaide","Melbourne",-3,11,14,80,12,11,83,653816.807797503,31,43,"Regular","2001.2.Adelaide.Melbourne","2001.2",2001-04-07,FALSE,1440.66235491414,1547.0246910549,"loss"
"198",2001,"R2",2,"Gabba","Brisbane Lions","North Melbourne",60,17,16,118,8,10,58,1362110.68375635,35,44,"Regular","2001.2.Brisbane Lions.North Melbourne","2001.2",2001-04-08,FALSE,1562.68802934664,1486.65890965749,"win"
"199",2001,"R2",2,"Docklands","Essendon","Port Adelaide",38,23,7,145,16,11,107,653816.807797503,6,6,"Regular","2001.2.Essendon.Port Adelaide","2001.2",2001-04-06,FALSE,1714.41529401259,1511.10799438384,"win"
"200",2001,"R2",2,"Subiaco","West Coast","Sydney",-15,13,11,89,15,14,104,3294370.92846447,24,31,"Regular","2001.2.West Coast.Sydney","2001.2",2001-04-08,FALSE,1383.13264138737,1525.76604479616,"loss"
"201",2001,"R2",2,"M.C.G.","Richmond","Western Bulldogs",-42,9,15,69,17,9,111,0,28,25,"Regular","2001.2.Richmond.Western Bulldogs","2001.2",2001-04-07,FALSE,1517.84194181962,1486.85049323424,"loss"
"202",2001,"R3",3,"M.C.G.","Richmond","Brisbane Lions",22,17,14,116,14,10,94,1362110.68375635,32,40,"Regular","2001.3.Richmond.Brisbane Lions","2001.3",2001-04-14,FALSE,1483.01109839229,1590.27787732722,"win"
"203",2001,"R3",3,"Docklands","Western Bulldogs","Collingwood",-72,12,9,81,23,15,153,0,7,7,"Regular","2001.3.Western Bulldogs.Collingwood","2001.3",2001-04-14,FALSE,1521.68133666157,1456.64348912103,"loss"
"204",2001,"R3",3,"M.C.G.","Carlton","Essendon",17,14,9,93,11,10,76,0,-17,-40,"Regular","2001.3.Carlton.Essendon","2001.3",2001-04-12,FALSE,1562.47711160659,1722.9502303768,"win"
"205",2001,"R3",3,"M.C.G.","Melbourne","Geelong",20,18,16,124,15,14,104,64839.6837648896,28,28,"Regular","2001.3.Melbourne.Geelong","2001.3",2001-04-16,FALSE,1538.14238799613,1515.62910973744,"win"
"206",2001,"R3",3,"Subiaco","Fremantle","Hawthorn",-23,8,11,59,11,16,82,2724334.01488462,25,31,"Regular","2001.3.Fremantle.Hawthorn","2001.3",2001-04-15,FALSE,1414.62717054064,1550.2472564995,"loss"
"207",2001,"R3",3,"Football Park","Adelaide","Port Adelaide",-65,13,10,88,23,15,153,0,0,2,"Regular","2001.3.Adelaide.Port Adelaide","2001.3",2001-04-15,FALSE,1449.54465797291,1502.57305801963,"loss"
"208",2001,"R3",3,"S.C.G.","North Melbourne","Sydney",-80,11,5,71,23,13,151,-714175.896369736,-29,-52,"Regular","2001.3.North Melbourne.Sydney","2001.3",2001-04-14,FALSE,1459.06906167691,1524.54337083078,"loss"
"209",2001,"R3",3,"Docklands","St Kilda","West Coast",-18,16,11,107,19,11,125,2724334.01488462,8,8,"Regular","2001.3.St Kilda.West Coast","2001.3",2001-04-15,FALSE,1367.16311561193,1384.35531535275,"loss"
"210",2001,"R4",4,"Princes Park","Carlton","Adelaide",-9,8,5,53,9,8,62,653816.807797503,23,27,"Regular","2001.4.Carlton.Adelaide","2001.4",2001-04-21,FALSE,1595.78705171172,1418.58895986568,"loss"
"211",2001,"R4",4,"Docklands","Western Bulldogs","Brisbane Lions",53,21,14,140,12,15,87,1362110.68375635,9,9,"Regular","2001.4.Western Bulldogs.Brisbane Lions","2001.4",2001-04-21,FALSE,1476.40758944838,1558.28550380932,"win"
"212",2001,"R4",4,"S.C.G.","Sydney","Essendon",-47,6,19,55,15,12,102,714175.896369736,36,44,"Regular","2001.4.Sydney.Essendon","2001.4",2001-04-20,FALSE,1555.65444962732,1689.64029027167,"loss"
"213",2001,"R4",4,"M.C.G.","Hawthorn","Melbourne",39,11,17,83,5,14,44,0,-25,-48,"Regular","2001.4.Hawthorn.Melbourne","2001.4",2001-04-22,FALSE,1556.14179143303,1554.03875896417,"win"
"214",2001,"R4",4,"Kardinia Park","Geelong","North Melbourne",-20,4,9,33,7,11,53,64839.6837648896,25,34,"Regular","2001.4.Geelong.North Melbourne","2001.4",2001-04-22,FALSE,1499.73273876941,1427.95798288037,"loss"
"215",2001,"R4",4,"M.C.G.","Collingwood","Richmond",-15,10,11,71,13,8,86,0,-5,-17,"Regular","2001.4.Collingwood.Richmond","2001.4",2001-04-20,FALSE,1501.91723633422,1515.0034719102,"loss"
"216",2001,"R4",4,"Football Park","Port Adelaide","St Kilda",64,17,12,114,7,8,50,653816.807797503,34,43,"Regular","2001.4.Port Adelaide.St Kilda","2001.4",2001-04-21,FALSE,1533.52875612687,1352.2648666126,"win"
"217",2001,"R4",4,"Subiaco","Fremantle","West Coast",-24,13,10,88,16,16,112,0,0,-10,"Regular","2001.4.Fremantle.West Coast","2001.4",2001-04-21,FALSE,1408.7326356071,1399.25356435207,"loss"
"218",2001,"R5",5,"M.C.G.","Essendon","Collingwood",8,15,13,103,14,11,95,0,10,1,"Regular","2001.5.Essendon.Collingwood","2001.5",2001-04-25,FALSE,1707.97113319644,1489.08883689301,"win"
"219",2001,"R5",5,"Gabba","Brisbane Lions","Fremantle",49,25,21,171,19,8,122,3603568.95674186,34,44,"Regular","2001.5.Brisbane Lions.Fremantle","2001.5",2001-04-29,FALSE,1514.30879818091,1386.15960521611,"win"
"220",2001,"R5",5,"Docklands","Western Bulldogs","Hawthorn",-29,19,12,126,24,11,155,0,8,8,"Regular","2001.5.Western Bulldogs.Hawthorn","2001.5",2001-04-28,FALSE,1520.38429507678,1585.93540517437,"loss"
"221",2001,"R5",5,"Football Park","Adelaide","North Melbourne",15,12,18,90,10,15,75,653816.807797503,32,44,"Regular","2001.5.Adelaide.North Melbourne","2001.5",2001-04-28,FALSE,1446.23843966096,1454.59046369145,"win"
"222",2001,"R5",5,"Kardinia Park","Geelong","Port Adelaide",-46,15,12,102,23,10,148,627389.937255449,24,32,"Regular","2001.5.Geelong.Port Adelaide","2001.5",2001-04-29,FALSE,1473.10025795833,1551.23445954816,"loss"
